dataset,bodyId,type,instance,annotation_bodypart,subclass,superclass,somaSide,somaNeuromere,exitNerve,statusLabel,target_muscle,joint,anatomical_or_literature_action,action_mapping_status,evidence_source,evidence_table,limits,physiological_record_of_this_bodyId,incoming_edges,incoming_weight,top_3_presynaptic_bodies
male-cns:v1.0,806943,MNad47,MNad47_R,腹部筋群,ad,vnc_motor,R,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,273,3110,"[{""bodyId"": ""904948"", ""type"": ""IN06A049"", ""superclass"": ""vnc_intrinsic"", ""weight"": 162}, {""bodyId"": ""803855"", ""type"": ""INXXX193"", ""superclass"": ""vnc_intrinsic"", ""weight"": 122}, {""bodyId"": ""25861"", ""type"": ""DNge038"", ""superclass"": ""descending_neuron"", ""weight"": 111}]"
male-cns:v1.0,807010,MNad02,MNad02_R,腹部筋群,ad,vnc_motor,R,A3,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,210,3058,"[{""bodyId"": ""906365"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 200}, {""bodyId"": ""802623"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 133}, {""bodyId"": ""1050443274"", ""type"": ""INXXX199"", ""superclass"": ""vnc_intrinsic"", ""weight"": 132}]"
male-cns:v1.0,807075,MNad02,MNad02_L,腹部筋群,ad,vnc_motor,L,A3,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,239,3113,"[{""bodyId"": ""802623"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 193}, {""bodyId"": ""1050443274"", ""type"": ""INXXX199"", ""superclass"": ""vnc_intrinsic"", ""weight"": 136}, {""bodyId"": ""906365"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 135}]"
male-cns:v1.0,807144,MNad02,MNad02_L,腹部筋群,ad,vnc_motor,L,A6,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,216,3086,"[{""bodyId"": ""1050443274"", ""type"": ""INXXX199"", ""superclass"": ""vnc_intrinsic"", ""weight"": 158}, {""bodyId"": ""803849"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 125}, {""bodyId"": ""803017"", ""type"": ""INXXX199"", ""superclass"": ""vnc_intrinsic"", ""weight"": 123}]"
male-cns:v1.0,807160,MNhl01,MNhl01_L,後脚筋群,hl,vnc_motor,L,T3,AbN1,Reviewed,,unknown,unknown,muscle_unresolved,no_named_muscle_type,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,713,4212,"[{""bodyId"": ""801609"", ""type"": ""IN13A009"", ""superclass"": ""vnc_intrinsic"", ""weight"": 117}, {""bodyId"": ""800263"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 113}, {""bodyId"": ""800095"", ""type"": ""IN20A.22A001"", ""superclass"": ""vnc_intrinsic"", ""weight"": 100}]"
male-cns:v1.0,807165,Ti flexor MN,Ti flexor MN_L,前脚筋群,fl,vnc_motor,L,T1,ProLN,Reviewed,Ti flexor MN,femur-tibia,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A12 pp32-33,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,416,3351,"[{""bodyId"": ""852122"", ""type"": null, ""superclass"": ""vnc_intrinsic"", ""weight"": 233}, {""bodyId"": ""800270"", ""type"": ""IN13A002"", ""superclass"": ""vnc_intrinsic"", ""weight"": 125}, {""bodyId"": ""13130"", ""type"": ""DNg105"", ""superclass"": ""descending_neuron"", ""weight"": 118}]"
male-cns:v1.0,807176,MNad28,MNad28_R,腹部筋群,ad,vnc_motor,R,T3,AbN1,Reviewed,possible haltere-associated effector; unassigned,,平均棍候補だが腹部/unknown注釈を保持,candidate_region_only,MANC,data/nonleg_muscle_evidence.csv,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。,not_measured,359,2879,"[{""bodyId"": ""902294"", ""type"": ""IN17A011"", ""superclass"": ""vnc_intrinsic"", ""weight"": 91}, {""bodyId"": ""800012"", ""type"": ""AN19B001"", ""superclass"": ""ascending_neuron"", ""weight"": 78}, {""bodyId"": ""811475"", ""type"": ""SNpp14"", ""superclass"": ""vnc_sensory"", ""weight"": 57}]"
male-cns:v1.0,807281,Tergopleural/Pleural promotor MN,Tergopleural/Pleural promotor MN_L,前脚筋群,fl,vnc_motor,L,T1,DProN,Reviewed,Tergopleural/Pleural promotor MN,thorax-coxa,coxa_anterior_movement,anatomical_action_inferred,Azevedo 2024 Appendix A1 p2; A2 pp15-16,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,522,3535,"[{""bodyId"": ""803611"", ""type"": ""IN16B034"", ""superclass"": ""vnc_intrinsic"", ""weight"": 118}, {""bodyId"": ""22931"", ""type"": ""ANXXX006"", ""superclass"": ""ascending_neuron"", ""weight"": 98}, {""bodyId"": ""903366"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 94}]"
male-cns:v1.0,807312,MNad56,MNad56_L,腹部筋群,ad,vnc_motor,L,A1,AbN3,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,358,2835,"[{""bodyId"": ""804739"", ""type"": ""IN06A109"", ""superclass"": ""vnc_intrinsic"", ""weight"": 179}, {""bodyId"": ""805070"", ""type"": ""IN06A109"", ""superclass"": ""vnc_intrinsic"", ""weight"": 127}, {""bodyId"": ""804593"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 106}]"
male-cns:v1.0,807368,MNad28,MNad28_L,腹部筋群,ad,vnc_motor,L,T3,AbN1,Reviewed,possible haltere-associated effector; unassigned,,平均棍候補だが腹部/unknown注釈を保持,candidate_region_only,MANC,data/nonleg_muscle_evidence.csv,出神経と平均棍neuropil形態からの候補。筋支配未同定。腹部出力へも平均棍へも強制分類しない。,not_measured,347,3003,"[{""bodyId"": ""17757"", ""type"": ""AN19B001"", ""superclass"": ""ascending_neuron"", ""weight"": 117}, {""bodyId"": ""804467"", ""type"": ""IN07B067"", ""superclass"": ""vnc_intrinsic"", ""weight"": 110}, {""bodyId"": ""801358"", ""type"": ""IN12A036"", ""superclass"": ""vnc_intrinsic"", ""weight"": 69}]"
male-cns:v1.0,807395,MNml29,MNml29_R,中脚筋群,ml,vnc_motor,R,T2,MesoLN,Reviewed,,unknown,unknown,muscle_unresolved,no_named_muscle_type,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。 旧MANC標的とのラベル差あり。legs/legacy_target_differences.csv参照。,not_measured,364,2919,"[{""bodyId"": ""800452"", ""type"": ""IN19A016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 149}, {""bodyId"": ""801296"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 138}, {""bodyId"": ""801552"", ""type"": ""IN19A016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 128}]"
male-cns:v1.0,807396,MNad56,MNad56_R,腹部筋群,ad,vnc_motor,R,A1,AbN3,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,299,2861,"[{""bodyId"": ""805070"", ""type"": ""IN06A109"", ""superclass"": ""vnc_intrinsic"", ""weight"": 182}, {""bodyId"": ""804739"", ""type"": ""IN06A109"", ""superclass"": ""vnc_intrinsic"", ""weight"": 117}, {""bodyId"": ""804527"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 115}]"
male-cns:v1.0,807401,MNad01,MNad01_R,腹部筋群,ad,vnc_motor,R,A2,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,210,2888,"[{""bodyId"": ""802242"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 235}, {""bodyId"": ""802623"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 228}, {""bodyId"": ""805358"", ""type"": ""INXXX400"", ""superclass"": ""vnc_intrinsic"", ""weight"": 82}]"
male-cns:v1.0,807464,MNad02,MNad02_L,腹部筋群,ad,vnc_motor,L,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,322,2797,"[{""bodyId"": ""803239"", ""type"": ""INXXX198"", ""superclass"": ""vnc_intrinsic"", ""weight"": 173}, {""bodyId"": ""800965"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 139}, {""bodyId"": ""802312"", ""type"": ""INXXX179"", ""superclass"": ""vnc_intrinsic"", ""weight"": 119}]"
male-cns:v1.0,807569,MNad31,MNad31_R,腹部筋群,ad,vnc_motor,R,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,330,2810,"[{""bodyId"": ""802242"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 137}, {""bodyId"": ""802716"", ""type"": ""IN05B041"", ""superclass"": ""vnc_intrinsic"", ""weight"": 94}, {""bodyId"": ""808878"", ""type"": ""IN06A119"", ""superclass"": ""vnc_intrinsic"", ""weight"": 93}]"
male-cns:v1.0,807594,MNad01,MNad01_L,腹部筋群,ad,vnc_motor,L,A2,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,220,2720,"[{""bodyId"": ""802190"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 289}, {""bodyId"": ""906365"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 221}, {""bodyId"": ""805324"", ""type"": ""INXXX400"", ""superclass"": ""vnc_intrinsic"", ""weight"": 89}]"
male-cns:v1.0,807638,MNad02,MNad02_R,腹部筋群,ad,vnc_motor,R,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,325,2799,"[{""bodyId"": ""803130"", ""type"": ""INXXX198"", ""superclass"": ""vnc_intrinsic"", ""weight"": 144}, {""bodyId"": ""803239"", ""type"": ""INXXX198"", ""superclass"": ""vnc_intrinsic"", ""weight"": 113}, {""bodyId"": ""802654"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 106}]"
male-cns:v1.0,807640,Tr flexor MN,Tr flexor MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,Tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,478,3010,"[{""bodyId"": ""800127"", ""type"": ""IN19A008"", ""superclass"": ""vnc_intrinsic"", ""weight"": 201}, {""bodyId"": ""801467"", ""type"": ""IN21A015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 129}, {""bodyId"": ""801002"", ""type"": ""IN21A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 126}]"
male-cns:v1.0,807649,MNad11,MNad11_R,腹部筋群,ad,vnc_motor,R,A5,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,341,2732,"[{""bodyId"": ""806559"", ""type"": ""INXXX332"", ""superclass"": ""vnc_intrinsic"", ""weight"": 184}, {""bodyId"": ""803424"", ""type"": ""IN19B050"", ""superclass"": ""vnc_intrinsic"", ""weight"": 77}, {""bodyId"": ""805230"", ""type"": ""INXXX315"", ""superclass"": ""vnc_intrinsic"", ""weight"": 77}]"
male-cns:v1.0,807681,MNad16,MNad16_L,腹部筋群,ad,vnc_motor,L,A3,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,253,2828,"[{""bodyId"": ""804530"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 147}, {""bodyId"": ""804778"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 113}, {""bodyId"": ""804686"", ""type"": ""IN06A063"", ""superclass"": ""vnc_intrinsic"", ""weight"": 88}]"
male-cns:v1.0,807694,MNad16,MNad16_R,腹部筋群,ad,vnc_motor,R,A3,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,244,2680,"[{""bodyId"": ""804778"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 147}, {""bodyId"": ""804530"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 127}, {""bodyId"": ""804793"", ""type"": ""IN06A063"", ""superclass"": ""vnc_intrinsic"", ""weight"": 103}]"
male-cns:v1.0,807713,MNad02,MNad02_R,腹部筋群,ad,vnc_motor,R,A4,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,246,2764,"[{""bodyId"": ""804424"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 125}, {""bodyId"": ""803996"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 103}, {""bodyId"": ""801937"", ""type"": ""IN23B095"", ""superclass"": ""vnc_intrinsic"", ""weight"": 92}]"
male-cns:v1.0,807784,hi2 MN,hi2 MN_L,平均棍筋群,hm,vnc_motor,L,T3,AbN1,Reviewed,haltere first axillary hi2,,平均棍の直接操舵、感覚帰還を介する翅MN発火位相/動員調整候補,candidate,DIC19;EHR23;MANC,data/nonleg_muscle_evidence.csv,DIC19の標識は複数筋MN。hi2とhiii2の個別機能・MaleCNSの複数候補間対応は未確定。,not_measured,275,2571,"[{""bodyId"": ""805585"", ""type"": ""IN03B079"", ""superclass"": ""vnc_intrinsic"", ""weight"": 268}, {""bodyId"": ""810496"", ""type"": ""IN03B079"", ""superclass"": ""vnc_intrinsic"", ""weight"": 121}, {""bodyId"": ""809727"", ""type"": ""IN03B079"", ""superclass"": ""vnc_intrinsic"", ""weight"": 117}]"
male-cns:v1.0,807799,"DVMn 2a, b","DVMn 2a, b_L",翅・胸部筋群,wm,vnc_motor,L,T2,MesoAN,Reviewed,DVM2,,間接飛翔動力筋・翅挙上。非同期伸張活性化でDLMと拮抗,exact_type_label_bridge,AZE24,data/nonleg_muscle_evidence.csv,文献の機能標本とMaleCNSは別個体。型名対応のみで生理を同定しない。,not_measured,400,2799,"[{""bodyId"": ""806098"", ""type"": ""IN11B013"", ""superclass"": ""vnc_intrinsic"", ""weight"": 99}, {""bodyId"": ""802531"", ""type"": ""IN19B043"", ""superclass"": ""vnc_intrinsic"", ""weight"": 97}, {""bodyId"": ""804732"", ""type"": ""IN11B013"", ""superclass"": ""vnc_intrinsic"", ""weight"": 79}]"
male-cns:v1.0,807813,MNad45,MNad45_L,腹部筋群,ad,vnc_motor,L,A1,AbN2,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,298,2726,"[{""bodyId"": ""804501"", ""type"": ""IN06A049"", ""superclass"": ""vnc_intrinsic"", ""weight"": 119}, {""bodyId"": ""802102"", ""type"": ""IN03A015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 104}, {""bodyId"": ""803213"", ""type"": ""IN06A025"", ""superclass"": ""vnc_intrinsic"", ""weight"": 98}]"
male-cns:v1.0,807837,MNad43,MNad43_L,腹部筋群,ad,vnc_motor,L,A1,AbN3,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,295,2645,"[{""bodyId"": ""802190"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 113}, {""bodyId"": ""806038"", ""type"": ""INXXX276"", ""superclass"": ""vnc_intrinsic"", ""weight"": 97}, {""bodyId"": ""804686"", ""type"": ""IN06A063"", ""superclass"": ""vnc_intrinsic"", ""weight"": 88}]"
male-cns:v1.0,807838,MNad02,MNad02_R,腹部筋群,ad,vnc_motor,R,A2,AbN3,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,224,2761,"[{""bodyId"": ""802190"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 120}, {""bodyId"": ""803222"", ""type"": ""INXXX247"", ""superclass"": ""vnc_intrinsic"", ""weight"": 106}, {""bodyId"": ""934908"", ""type"": ""INXXX363"", ""superclass"": ""vnc_intrinsic"", ""weight"": 99}]"
male-cns:v1.0,807854,Sternal adductor MN,Sternal adductor MN_R,後脚筋群,hl,vnc_motor,R,T3,MetaLN,Reviewed,Sternal adductor MN,thorax-coxa,coxa_medial_movement,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A3 p17,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,473,2751,"[{""bodyId"": ""804063"", ""type"": ""IN03A010"", ""superclass"": ""vnc_intrinsic"", ""weight"": 113}, {""bodyId"": ""801380"", ""type"": ""IN21A009"", ""superclass"": ""vnc_intrinsic"", ""weight"": 100}, {""bodyId"": ""906624"", ""type"": ""IN19A037"", ""superclass"": ""vnc_intrinsic"", ""weight"": 93}]"
male-cns:v1.0,807870,MNad16,MNad16_L,腹部筋群,ad,vnc_motor,L,A1,AbN3,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,213,2683,"[{""bodyId"": ""804593"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 163}, {""bodyId"": ""804527"", ""type"": ""IN06A066"", ""superclass"": ""vnc_intrinsic"", ""weight"": 154}, {""bodyId"": ""804209"", ""type"": ""IN12A039"", ""superclass"": ""vnc_intrinsic"", ""weight"": 117}]"
male-cns:v1.0,807873,Acc. tr flexor MN,Acc. tr flexor MN_R,前脚筋群,fl,vnc_motor,R,T1,ProAN,Reviewed,Acc. tr flexor MN,coxa-trochanter,flexion,anatomical_action_inferred,Azevedo 2024 Appendix A1 p3; A9 pp27-28,data/leg_muscle_actions.csv,前脚筋地図と現型注釈による作用対応。T2/T3は分節間相同を含む。個別生理は未測定。,not_measured,78,194,"[{""bodyId"": ""807183"", ""type"": ""IN12B023"", ""superclass"": ""vnc_intrinsic"", ""weight"": 24}, {""bodyId"": ""903545"", ""type"": ""IN16B016"", ""superclass"": ""vnc_intrinsic"", ""weight"": 22}, {""bodyId"": ""802085"", ""type"": ""IN21A015"", ""superclass"": ""vnc_intrinsic"", ""weight"": 10}]"
male-cns:v1.0,807899,MNad05,MNad05_R,腹部筋群,ad,vnc_motor,R,A4,AbN4,Reviewed,unassigned,,腹部/尾端注釈のみ。具体的筋/作用未同定,annotation_only,MANC;BANC26,data/nonleg_muscle_evidence.csv,型名/出神経のみから具体的筋や作用を推定しない。,not_measured,271,2610,"[{""bodyId"": ""806169"", ""type"": ""IN06A109"", ""superclass"": ""vnc_intrinsic"", ""weight"": 124}, {""bodyId"": ""803996"", ""type"": ""INXXX287"", ""superclass"": ""vnc_intrinsic"", ""weight"": 119}, {""bodyId"": ""806958"", ""type"": ""IN06A109"", ""superclass"": ""vnc_intrinsic"", ""weight"": 119}]"
